hb,month,season,number_of_attendances_aggregate,discharge_destination_admission_to_same,discharge_destination_residence
Lothian,202007,Other,4194,855,3295
Lothian,202007,Other,9018,3396,5494
Lothian,202007,Other,3027,376,2511
Orkney,202007,Other,467,130,331
Shetland,202007,Other,521,119,390
Tayside,202007,Other,4184,1446,2509
Tayside,202007,Other,1793,363,1257
Tayside,202007,Other,647,0,585
Tayside,202007,Other,266,0,248
Western Isles,202007,Other,26,NA,NA
Western Isles,202007,Other,369,86,273
Western Isles,202007,Other,95,8,86
Ayrshire and Arran,202008,Other,251,NA,NA
Ayrshire and Arran,202008,Other,80,NA,NA
Ayrshire and Arran,202008,Other,5715,1644,3690
Ayrshire and Arran,202008,Other,3091,958,2010
Ayrshire and Arran,202008,Other,66,NA,NA
Borders,202008,Other,2520,735,1744
Dumfries and Galloway,202008,Other,1126,76,962
Dumfries and Galloway,202008,Other,2893,829,1986
Fife,202008,Other,5229,1562,3536
Fife,202008,Other,133,0,124
Fife,202008,Other,219,0,208
Fife,202008,Other,1487,12,1398
Forth Valley,202008,Other,2460,12,2201
Forth Valley,202008,Other,4292,1423,2731
Grampian,202008,Other,4341,1335,2859
Grampian,202008,Other,1178,102,1070
Grampian,202008,Other,744,NA,NA
Grampian,202008,Other,491,NA,NA
Grampian,202008,Other,280,NA,NA
Grampian,202008,Other,2093,510,1565
Grampian,202008,Other,2,NA,NA
Greater Glasgow and Clyde,202008,Other,1198,116,998
Greater Glasgow and Clyde,202008,Other,2276,494,1691
Greater Glasgow and Clyde,202008,Other,4654,1260,3197
Greater Glasgow and Clyde,202008,Other,6447,2199,3930
Greater Glasgow and Clyde,202008,Other,1817,0,1638
Greater Glasgow and Clyde,202008,Other,1932,0,1842
Greater Glasgow and Clyde,202008,Other,7395,2677,4487
Greater Glasgow and Clyde,202008,Other,3151,697,2447
Highland,202008,Other,537,NA,NA
Highland,202008,Other,98,NA,NA
Highland,202008,Other,135,NA,NA
Highland,202008,Other,707,149,530
Highland,202008,Other,445,NA,NA
Highland,202008,Other,7,NA,NA
Highland,202008,Other,704,128,549
Highland,202008,Other,39,NA,NA
Highland,202008,Other,3160,765,2217
Highland,202008,Other,293,NA,NA
Highland,202008,Other,893,134,724
Highland,202008,Other,387,NA,NA
Highland,202008,Other,112,NA,NA
Highland,202008,Other,343,NA,NA
Highland,202008,Other,89,NA,NA
Highland,202008,Other,127,NA,NA
Lanarkshire,202008,Other,5548,1766,3663
Lanarkshire,202008,Other,4998,1329,3563
Lanarkshire,202008,Other,6292,1872,4324
Lothian,202008,Other,137,NA,NA
Lothian,202008,Other,2937,1088,1844
Lothian,202008,Other,4623,875,3697
Lothian,202008,Other,9638,3550,5930
Lothian,202008,Other,3801,507,3145
Orkney,202008,Other,520,142,369
Shetland,202008,Other,522,163,354
Tayside,202008,Other,4422,1520,2662
Tayside,202008,Other,1954,360,1349
Tayside,202008,Other,724,0,639
Tayside,202008,Other,324,0,311
Western Isles,202008,Other,43,NA,NA
Western Isles,202008,Other,492,156,320
Western Isles,202008,Other,129,11,115
Ayrshire and Arran,202009,Other,200,NA,NA
Ayrshire and Arran,202009,Other,44,NA,NA
Ayrshire and Arran,202009,Other,5126,1470,3353
Ayrshire and Arran,202009,Other,2741,825,1818
Ayrshire and Arran,202009,Other,65,NA,NA
Borders,202009,Other,2493,779,1651
Dumfries and Galloway,202009,Other,937,90,772
Dumfries and Galloway,202009,Other,2448,798,1589
Fife,202009,Other,4882,1435,3345
Fife,202009,Other,134,1,128
Fife,202009,Other,285,4,273
Fife,202009,Other,1488,5,1370
Forth Valley,202009,Other,2081,20,1900
Forth Valley,202009,Other,3979,1370,2464
Grampian,202009,Other,4210,1197,2816
Grampian,202009,Other,1243,103,1135
Grampian,202009,Other,798,NA,NA
Grampian,202009,Other,497,NA,NA
Grampian,202009,Other,276,NA,NA
Grampian,202009,Other,1876,464,1401
Greater Glasgow and Clyde,202009,Other,1177,110,1009
Greater Glasgow and Clyde,202009,Other,2025,442,1496
Greater Glasgow and Clyde,202009,Other,4359,1302,2889
Greater Glasgow and Clyde,202009,Other,6152,2121,3706
Greater Glasgow and Clyde,202009,Other,1830,1,1626
Greater Glasgow and Clyde,202009,Other,1844,2,1746
Greater Glasgow and Clyde,202009,Other,6868,2602,4091
Greater Glasgow and Clyde,202009,Other,4228,964,3251
Highland,202009,Other,480,NA,NA
Highland,202009,Other,66,NA,NA
Highland,202009,Other,323,NA,NA
Highland,202009,Other,629,158,441
Highland,202009,Other,372,NA,NA
Highland,202009,Other,7,NA,NA
Highland,202009,Other,678,136,500
Highland,202009,Other,22,NA,NA
Highland,202009,Other,2748,746,1855
Highland,202009,Other,172,NA,NA
Highland,202009,Other,632,119,487
Highland,202009,Other,336,NA,NA
Highland,202009,Other,72,NA,NA
Highland,202009,Other,291,NA,NA
Highland,202009,Other,58,NA,NA
Highland,202009,Other,139,NA,NA
Lanarkshire,202009,Other,5209,1696,3393
Lanarkshire,202009,Other,4839,1391,3332
Lanarkshire,202009,Other,5850,1753,4016
Lothian,202009,Other,59,NA,NA
Lothian,202009,Other,3068,1160,1888
Lothian,202009,Other,4352,885,3436
Lothian,202009,Other,9224,3376,5696
Lothian,202009,Other,3767,456,3112
Orkney,202009,Other,506,150,353
Shetland,202009,Other,467,141,321
Tayside,202009,Other,4193,1398,2561
Tayside,202009,Other,1844,323,1304
Tayside,202009,Other,698,0,646
Tayside,202009,Other,334,0,329
Western Isles,202009,Other,31,NA,NA
Western Isles,202009,Other,384,111,264
Western Isles,202009,Other,94,6,87
Ayrshire and Arran,202010,Other,137,NA,NA
Ayrshire and Arran,202010,Other,50,NA,NA
Ayrshire and Arran,202010,Other,4628,1503,2874
Ayrshire and Arran,202010,Other,2515,844,1554
Ayrshire and Arran,202010,Other,46,NA,NA
Borders,202010,Other,2167,725,1396
Dumfries and Galloway,202010,Other,821,66,698
Dumfries and Galloway,202010,Other,2319,775,1480
Fife,202010,Other,4612,1492,3016
Fife,202010,Other,117,0,111
Fife,202010,Other,201,0,190
Fife,202010,Other,1201,9,1103
Forth Valley,202010,Other,1797,11,1703
Forth Valley,202010,Other,3806,1386,2336
Grampian,202010,Other,4081,1278,2580
Grampian,202010,Other,970,99,866
Grampian,202010,Other,656,NA,NA
Grampian,202010,Other,416,NA,NA
Grampian,202010,Other,219,NA,NA
Grampian,202010,Other,1795,491,1287
Greater Glasgow and Clyde,202010,Other,997,100,853
Greater Glasgow and Clyde,202010,Other,1991,494,1426
Greater Glasgow and Clyde,202010,Other,4098,1277,2656
Greater Glasgow and Clyde,202010,Other,5915,1904,3691
Greater Glasgow and Clyde,202010,Other,1206,0,1110
Greater Glasgow and Clyde,202010,Other,1619,0,1552
Greater Glasgow and Clyde,202010,Other,6631,2574,3835
Greater Glasgow and Clyde,202010,Other,3799,977,2815
Highland,202010,Other,480,NA,NA
Highland,202010,Other,76,NA,NA
Highland,202010,Other,277,NA,NA
Highland,202010,Other,606,152,431
Highland,202010,Other,464,NA,NA
Highland,202010,Other,14,NA,NA
Highland,202010,Other,590,142,412
Highland,202010,Other,26,NA,NA
Highland,202010,Other,2438,714,1618
Highland,202010,Other,213,NA,NA
Highland,202010,Other,559,90,445
Highland,202010,Other,351,NA,NA
Highland,202010,Other,75,NA,NA
Highland,202010,Other,66,NA,NA
Highland,202010,Other,260,NA,NA
Highland,202010,Other,66,NA,NA
Highland,202010,Other,139,NA,NA
Lanarkshire,202010,Other,4910,1820,2966
Lanarkshire,202010,Other,4439,1336,3011
Lanarkshire,202010,Other,5648,1950,3613
Lothian,202010,Other,66,NA,NA
Lothian,202010,Other,2905,1179,1714
Lothian,202010,Other,4099,886,3164
Lothian,202010,Other,8863,3338,5393
Lothian,202010,Other,3395,438,2741
Orkney,202010,Other,454,139,314
Shetland,202010,Other,443,140,295
Tayside,202010,Other,3761,1398,2179
Tayside,202010,Other,1525,275,1071
Tayside,202010,Other,585,0,539
Tayside,202010,Other,304,0,294
Western Isles,202010,Other,36,NA,NA
Western Isles,202010,Other,406,143,254
Western Isles,202010,Other,57,7,49
Ayrshire and Arran,202011,Other,136,NA,NA
Ayrshire and Arran,202011,Other,55,NA,NA
Ayrshire and Arran,202011,Other,3689,1361,2069
Ayrshire and Arran,202011,Other,1985,749,1150
Ayrshire and Arran,202011,Other,43,NA,NA
Borders,202011,Other,36,NA,NA
Borders,202011,Other,2123,711,1359
Dumfries and Galloway,202011,Other,822,72,669
Dumfries and Galloway,202011,Other,2261,767,1448
Fife,202011,Other,4165,1367,2712
Fife,202011,Other,104,2,98
Fife,202011,Other,210,0,205
Fife,202011,Other,1149,2,1082
Forth Valley,202011,Other,1461,13,1360
Forth Valley,202011,Other,3743,1339,2325
Grampian,202011,Other,4009,1141,2630
Grampian,202011,Other,1018,81,933
Grampian,202011,Other,690,NA,NA
Grampian,202011,Other,429,NA,NA
Grampian,202011,Other,257,NA,NA
Grampian,202011,Other,1726,482,1234
Greater Glasgow and Clyde,202011,Other,947,97,801
Greater Glasgow and Clyde,202011,Other,1926,455,1400
Greater Glasgow and Clyde,202011,Other,3700,1197,2358
Greater Glasgow and Clyde,202011,Other,5433,1770,3409
Greater Glasgow and Clyde,202011,Other,1400,0,1271
Greater Glasgow and Clyde,202011,Other,1519,0,1454
Greater Glasgow and Clyde,202011,Other,6177,2241,3757
Greater Glasgow and Clyde,202011,Other,3837,994,2839
Highland,202011,Other,438,NA,NA
Highland,202011,Other,54,NA,NA
Highland,202011,Other,217,NA,NA
Highland,202011,Other,563,154,388
Highland,202011,Other,343,NA,NA
Highland,202011,Other,13,NA,NA
Highland,202011,Other,567,140,392
Highland,202011,Other,7,NA,NA
Highland,202011,Other,2383,634,1642
Highland,202011,Other,126,NA,NA
Highland,202011,Other,543,106,420
Highland,202011,Other,266,NA,NA
Highland,202011,Other,50,NA,NA
Highland,202011,Other,104,NA,NA
Highland,202011,Other,281,NA,NA
Highland,202011,Other,43,NA,NA
Highland,202011,Other,95,NA,NA
Lanarkshire,202011,Other,4399,1686,2608
Lanarkshire,202011,Other,4126,1282,2745
Lanarkshire,202011,Other,5096,1806,3206
Lothian,202011,Other,80,NA,NA
Lothian,202011,Other,2649,1130,1511
Lothian,202011,Other,3577,773,2755
Lothian,202011,Other,8172,3219,4825
Lothian,202011,Other,3298,410,2751
Orkney,202011,Other,437,136,296
Shetland,202011,Other,443,149,291
Tayside,202011,Other,3572,1395,2020
Tayside,202011,Other,1470,258,1065
Tayside,202011,Other,584,0,555
Tayside,202011,Other,273,0,263
Western Isles,202011,Other,40,NA,NA
Western Isles,202011,Other,362,125,229
Western Isles,202011,Other,77,2,75
Ayrshire and Arran,202012,Winter,130,NA,NA
Ayrshire and Arran,202012,Winter,37,NA,NA
Ayrshire and Arran,202012,Winter,3811,1253,2245
Ayrshire and Arran,202012,Winter,1848,692,1088
Ayrshire and Arran,202012,Winter,30,NA,NA
Borders,202012,Winter,1,NA,NA
Borders,202012,Winter,3,NA,NA
Borders,202012,Winter,73,NA,NA
Borders,202012,Winter,1997,688,1263
Dumfries and Galloway,202012,Winter,692,44,575
Dumfries and Galloway,202012,Winter,1916,674,1191
Fife,202012,Winter,4009,1367,2515
Fife,202012,Winter,81,2,76
Fife,202012,Winter,114,0,109
Fife,202012,Winter,762,2,708
Forth Valley,202012,Winter,1033,1,966
Forth Valley,202012,Winter,3446,1359,2005
Grampian,202012,Winter,3559,1260,1999
Grampian,202012,Winter,787,71,713
Grampian,202012,Winter,423,NA,NA
Grampian,202012,Winter,143,NA,NA
Grampian,202012,Winter,155,NA,NA
Grampian,202012,Winter,1719,521,1177
Greater Glasgow and Clyde,202012,Winter,888,107,722
Greater Glasgow and Clyde,202012,Winter,1885,502,1285
Greater Glasgow and Clyde,202012,Winter,3829,1265,2438
Greater Glasgow and Clyde,202012,Winter,5263,1825,3181
Greater Glasgow and Clyde,202012,Winter,1175,0,1092
Greater Glasgow and Clyde,202012,Winter,1367,2,1287
Greater Glasgow and Clyde,202012,Winter,6054,2377,3495
Greater Glasgow and Clyde,202012,Winter,3479,855,2619
Highland,202012,Winter,500,NA,NA
Highland,202012,Winter,55,NA,NA
Highland,202012,Winter,257,NA,NA
Highland,202012,Winter,491,148,321
Highland,202012,Winter,321,NA,NA
Highland,202012,Winter,16,NA,NA
Highland,202012,Winter,582,136,420
Highland,202012,Winter,12,NA,NA
Highland,202012,Winter,2224,663,1474
Highland,202012,Winter,342,NA,NA
Highland,202012,Winter,467,112,336
Highland,202012,Winter,290,NA,NA
Highland,202012,Winter,68,NA,NA
Highland,202012,Winter,78,NA,NA
Highland,202012,Winter,275,NA,NA
Highland,202012,Winter,54,NA,NA
Highland,202012,Winter,107,NA,NA
Lanarkshire,202012,Winter,4444,1693,2641
Lanarkshire,202012,Winter,4085,1345,2672
Lanarkshire,202012,Winter,4602,1506,3007
Lothian,202012,Winter,65,NA,NA
Lothian,202012,Winter,2484,1088,1385
Lothian,202012,Winter,3512,809,2667
Lothian,202012,Winter,7973,3287,4559
Lothian,202012,Winter,2882,343,2422
Orkney,202012,Winter,384,127,251
Shetland,202012,Winter,415,129,278
Tayside,202012,Winter,3322,1320,1866
Tayside,202012,Winter,1297,261,888
Tayside,202012,Winter,534,0,476
Tayside,202012,Winter,249,0,242
Western Isles,202012,Winter,35,NA,NA
Western Isles,202012,Winter,292,112,178
Western Isles,202012,Winter,52,6,45
Ayrshire and Arran,202101,Winter,146,NA,NA
Ayrshire and Arran,202101,Winter,51,NA,NA
Ayrshire and Arran,202101,Winter,3276,1191,1871
Ayrshire and Arran,202101,Winter,1811,680,1060
Ayrshire and Arran,202101,Winter,24,NA,NA
Borders,202101,Winter,1,NA,NA
Borders,202101,Winter,21,NA,NA
Borders,202101,Winter,1896,703,1127
Dumfries and Galloway,202101,Winter,547,53,412
Dumfries and Galloway,202101,Winter,1582,628,930
Fife,202101,Winter,3715,1339,2298
Fife,202101,Winter,44,0,40
Fife,202101,Winter,81,1,73
Fife,202101,Winter,654,3,606
Forth Valley,202101,Winter,747,3,686
Forth Valley,202101,Winter,3514,1273,2009
Grampian,202101,Winter,3009,1213,1602
Grampian,202101,Winter,621,84,533
Grampian,202101,Winter,187,NA,NA
Grampian,202101,Winter,164,NA,NA
Grampian,202101,Winter,176,NA,NA
Grampian,202101,Winter,1341,428,893
Greater Glasgow and Clyde,202101,Winter,779,101,645
Greater Glasgow and Clyde,202101,Winter,1633,465,1097
Greater Glasgow and Clyde,202101,Winter,3561,1228,2199
Greater Glasgow and Clyde,202101,Winter,5155,1836,3093
Greater Glasgow and Clyde,202101,Winter,1220,1,1117
Greater Glasgow and Clyde,202101,Winter,1310,4,1237
Greater Glasgow and Clyde,202101,Winter,5821,2358,3313
Greater Glasgow and Clyde,202101,Winter,2827,725,2095
Greater Glasgow and Clyde,202101,Winter,13,1,12
Highland,202101,Winter,349,NA,NA
Highland,202101,Winter,57,NA,NA
Highland,202101,Winter,252,NA,NA
Highland,202101,Winter,432,149,273
Highland,202101,Winter,308,NA,NA
Highland,202101,Winter,6,NA,NA
Highland,202101,Winter,538,119,392
Highland,202101,Winter,24,NA,NA
Highland,202101,Winter,1817,623,1124
Highland,202101,Winter,353,NA,NA
Highland,202101,Winter,398,93,293
Highland,202101,Winter,212,NA,NA
Highland,202101,Winter,29,NA,NA
Highland,202101,Winter,248,NA,NA
Highland,202101,Winter,39,NA,NA
Highland,202101,Winter,103,NA,NA
Lanarkshire,202101,Winter,4252,1577,2590
Lanarkshire,202101,Winter,3963,1324,2553
Lanarkshire,202101,Winter,4638,1661,2899
Lothian,202101,Winter,40,0,1
Lothian,202101,Winter,2410,1157,1249
Lothian,202101,Winter,3314,789,2486
Lothian,202101,Winter,7761,3216,4419
Lothian,202101,Winter,2349,352,1880
Orkney,202101,Winter,323,119,201
Shetland,202101,Winter,361,130,229
Tayside,202101,Winter,2989,1285,1557
Tayside,202101,Winter,1083,205,760
Tayside,202101,Winter,419,0,382
Tayside,202101,Winter,240,0,233
Western Isles,202101,Winter,21,NA,NA
Western Isles,202101,Winter,269,106,159
Western Isles,202101,Winter,47,4,40
Ayrshire and Arran,202102,Winter,122,NA,NA
Ayrshire and Arran,202102,Winter,24,NA,NA
Ayrshire and Arran,202102,Winter,3223,1151,1857
Ayrshire and Arran,202102,Winter,1639,617,968
Ayrshire and Arran,202102,Winter,31,NA,NA
Borders,202102,Winter,18,NA,NA
Borders,202102,Winter,1795,634,1112
Dumfries and Galloway,202102,Winter,517,49,427
Dumfries and Galloway,202102,Winter,1330,486,813
Fife,202102,Winter,3511,1240,2172
Fife,202102,Winter,69,0,64
Fife,202102,Winter,102,0,90
Fife,202102,Winter,516,3,491
Forth Valley,202102,Winter,702,2,644
Forth Valley,202102,Winter,3294,1255,1744
Grampian,202102,Winter,2894,1093,1664
Grampian,202102,Winter,651,71,576
Grampian,202102,Winter,188,NA,NA
Grampian,202102,Winter,174,NA,NA
Grampian,202102,Winter,167,NA,NA
Grampian,202102,Winter,1396,458,921
Greater Glasgow and Clyde,202102,Winter,753,140,580
Greater Glasgow and Clyde,202102,Winter,1572,458,1057
Greater Glasgow and Clyde,202102,Winter,3404,1225,2064
Greater Glasgow and Clyde,202102,Winter,4789,1633,2911
Greater Glasgow and Clyde,202102,Winter,1192,0,1073
Greater Glasgow and Clyde,202102,Winter,1187,1,1129
Greater Glasgow and Clyde,202102,Winter,5366,2166,3059
Greater Glasgow and Clyde,202102,Winter,2742,657,2082
Greater Glasgow and Clyde,202102,Winter,13,0,13
Highland,202102,Winter,408,NA,NA
Highland,202102,Winter,56,NA,NA
Highland,202102,Winter,232,NA,NA
Highland,202102,Winter,365,128,227
Highland,202102,Winter,277,NA,NA
Highland,202102,Winter,519,128,366
Highland,202102,Winter,16,NA,NA
Highland,202102,Winter,1837,567,1194
Highland,202102,Winter,330,NA,NA
Highland,202102,Winter,344,75,260
Highland,202102,Winter,243,NA,NA
Highland,202102,Winter,33,NA,NA
Highland,202102,Winter,242,NA,NA
Highland,202102,Winter,29,NA,NA
Highland,202102,Winter,65,NA,NA
Lanarkshire,202102,Winter,3889,1608,2179
Lanarkshire,202102,Winter,3563,1245,2250
Lanarkshire,202102,Winter,4411,1758,2593
Lothian,202102,Winter,22,NA,NA
Lothian,202102,Winter,2346,1026,1314
Lothian,202102,Winter,3202,745,2253
Lothian,202102,Winter,7096,2754,4222
Lothian,202102,Winter,2137,299,1747
Orkney,202102,Winter,315,108,204
Shetland,202102,Winter,394,131,259
Tayside,202102,Winter,2800,1153,1533
Tayside,202102,Winter,1029,207,688
Tayside,202102,Winter,429,0,372
Tayside,202102,Winter,197,0,188
Western Isles,202102,Winter,21,NA,NA
Western Isles,202102,Winter,195,74,114
Western Isles,202102,Winter,53,2,51
Ayrshire and Arran,202103,Other,133,NA,NA
Ayrshire and Arran,202103,Other,31,NA,NA
Ayrshire and Arran,202103,Other,4062,1429,2381
Ayrshire and Arran,202103,Other,2077,740,1270
Ayrshire and Arran,202103,Other,29,NA,NA
Borders,202103,Other,1,NA,NA
Borders,202103,Other,24,NA,NA
Borders,202103,Other,2114,807,1265
Dumfries and Galloway,202103,Other,708,63,582
Dumfries and Galloway,202103,Other,1907,647,1201
Fife,202103,Other,4684,1580,2981
Fife,202103,Other,82,0,76
Fife,202103,Other,144,0,139
Fife,202103,Other,793,4,746
Forth Valley,202103,Other,1000,2,945
Forth Valley,202103,Other,4332,1443,2398
Grampian,202103,Other,3458,1241,2080
Grampian,202103,Other,991,88,897
Grampian,202103,Other,289,NA,NA
Grampian,202103,Other,231,NA,NA
Grampian,202103,Other,216,NA,NA
Grampian,202103,Other,1820,540,1265
Greater Glasgow and Clyde,202103,Other,1025,169,809
Greater Glasgow and Clyde,202103,Other,2132,546,1493
Greater Glasgow and Clyde,202103,Other,4446,1508,2752
Greater Glasgow and Clyde,202103,Other,5998,1974,3741
Greater Glasgow and Clyde,202103,Other,1543,0,1401
Greater Glasgow and Clyde,202103,Other,1641,1,1574
Greater Glasgow and Clyde,202103,Other,6652,2641,3855
Greater Glasgow and Clyde,202103,Other,4176,948,3223
Greater Glasgow and Clyde,202103,Other,17,0,17
Highland,202103,Other,490,NA,NA
Highland,202103,Other,63,NA,NA
Highland,202103,Other,269,NA,NA
Highland,202103,Other,503,142,337
Highland,202103,Other,365,NA,NA
Highland,202103,Other,11,NA,NA
Highland,202103,Other,621,146,452
Highland,202103,Other,13,NA,NA
Highland,202103,Other,2349,706,1548
Highland,202103,Other,188,NA,NA
Highland,202103,Other,423,88,320
Highland,202103,Other,271,NA,NA
Highland,202103,Other,17,NA,NA
Highland,202103,Other,292,NA,NA
Highland,202103,Other,31,NA,NA
Highland,202103,Other,98,NA,NA
Lanarkshire,202103,Other,5055,1941,3016
Lanarkshire,202103,Other,4643,1495,3074
Lanarkshire,202103,Other,5806,2034,3681
Lothian,202103,Other,74,NA,NA
Lothian,202103,Other,2803,1210,1590
Lothian,202103,Other,4040,913,2795
Lothian,202103,Other,8746,3280,5360
Lothian,202103,Other,3264,396,2765
Orkney,202103,Other,411,124,284
Shetland,202103,Other,428,142,280
Tayside,202103,Other,3552,1363,2041
Tayside,202103,Other,1333,245,956
Tayside,202103,Other,585,0,540
Tayside,202103,Other,265,0,257
Western Isles,202103,Other,33,NA,NA
Western Isles,202103,Other,239,81,149
Western Isles,202103,Other,71,3,68
Ayrshire and Arran,202104,Other,134,NA,NA
Ayrshire and Arran,202104,Other,53,NA,NA
Ayrshire and Arran,202104,Other,4856,1357,3156
Ayrshire and Arran,202104,Other,2422,736,1617
Ayrshire and Arran,202104,Other,50,NA,NA
Borders,202104,Other,30,NA,NA
Borders,202104,Other,2358,792,1482
Dumfries and Galloway,202104,Other,854,61,719
Dumfries and Galloway,202104,Other,2163,658,1442
Fife,202104,Other,4962,1598,3219
Fife,202104,Other,109,0,107
Fife,202104,Other,187,0,181
Fife,202104,Other,989,4,915
Forth Valley,202104,Other,1370,5,1257
Forth Valley,202104,Other,4684,1475,2688
Grampian,202104,Other,3741,1306,2293
Grampian,202104,Other,1154,113,1037
Grampian,202104,Other,304,NA,NA
Grampian,202104,Other,294,NA,NA
Grampian,202104,Other,224,NA,NA
Grampian,202104,Other,1893,558,1318
